scheme_name,schedule_index,part_id,layer_id,visit_step,cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,scan_completion_time_s
row_major,10,part_B,5,5,L05_C017,4.000000,0.002222,0.005000,0.015000,0.108889
row_major,10,part_B,5,6,L05_C019,4.000000,0.002222,0.005000,0.015000,0.131111
row_major,10,part_B,5,7,L05_C023,4.000000,0.002222,0.005000,0.015000,0.153333
row_major,10,part_B,5,8,L05_C002,24.331100,0.013517,0.005000,0.015000,0.186851
row_major,10,part_B,5,9,L05_C008,4.000000,0.002222,0.006667,0.015000,0.210740
row_major,10,part_B,5,10,L05_C014,4.000000,0.002222,0.005000,0.015000,0.232962
row_major,10,part_B,5,11,L05_C016,4.000000,0.002222,0.005000,0.015000,0.255184
row_major,10,part_B,5,12,L05_C018,4.000000,0.002222,0.005000,0.015000,0.277406
row_major,10,part_B,5,13,L05_C020,4.000000,0.002222,0.005000,0.015000,0.299628
row_major,10,part_B,5,14,L05_C024,4.000000,0.002222,0.005000,0.015000,0.321851
row_major,10,part_B,5,15,L05_C003,24.331100,0.013517,0.005000,0.015000,0.355368
row_major,10,part_B,5,16,L05_C009,4.000000,0.002222,0.005000,0.015000,0.377590
row_major,10,part_B,5,17,L05_C004,5.656900,0.003143,0.005000,0.015000,0.400733
row_major,10,part_B,5,18,L05_C010,4.000000,0.002222,0.005000,0.015000,0.422955
row_major,10,part_B,5,19,L05_C021,16.000000,0.008889,0.005000,0.015000,0.451844
row_major,10,part_B,5,20,L05_C025,4.000000,0.002222,0.005000,0.015000,0.474066
row_major,10,part_B,5,21,L05_C005,24.331100,0.013517,0.005000,0.015000,0.507583
row_major,10,part_B,5,22,L05_C011,4.000000,0.002222,0.005000,0.015000,0.529806
row_major,10,part_B,5,23,L05_C022,16.000000,0.008889,0.005000,0.015000,0.558695
row_major,10,part_B,5,24,L05_C026,4.000000,0.002222,0.005000,0.015000,0.580917
row_major,10,part_B,5,25,L05_C006,24.331100,0.013517,0.005000,0.015000,0.614434
row_major,10,part_B,5,26,L05_C012,4.000000,0.002222,0.005000,0.015000,0.636656
row_major,11,part_A,6,1,L06_C001,0.000000,0.000000,0.005667,0.015000,0.020667
row_major,11,part_A,6,2,L06_C006,4.000000,0.002222,0.005667,0.015000,0.043556
row_major,11,part_A,6,3,L06_C011,4.000000,0.002222,0.005667,0.015000,0.066444
row_major,11,part_A,6,4,L06_C016,4.000000,0.002222,0.005667,0.015000,0.089333
row_major,11,part_A,6,5,L06_C021,4.000000,0.002222,0.005667,0.015000,0.112222
row_major,11,part_A,6,6,L06_C025,4.000000,0.002222,0.005667,0.015000,0.135111
row_major,11,part_A,6,7,L06_C030,4.000000,0.002222,0.005667,0.015000,0.158000
row_major,11,part_A,6,8,L06_C035,4.000000,0.002222,0.005667,0.015000,0.180889
row_major,11,part_A,6,9,L06_C002,28.284300,0.015714,0.005667,0.015000,0.217269
row_major,11,part_A,6,10,L06_C007,4.000000,0.002222,0.006667,0.015000,0.241158
row_major,11,part_A,6,11,L06_C012,4.000000,0.002222,0.006667,0.015000,0.265047
row_major,11,part_A,6,12,L06_C017,4.000000,0.002222,0.006667,0.015000,0.288936
row_major,11,part_A,6,13,L06_C022,4.000000,0.002222,0.005667,0.015000,0.311825
row_major,11,part_A,6,14,L06_C026,4.000000,0.002222,0.006667,0.015000,0.335714
row_major,11,part_A,6,15,L06_C031,4.000000,0.002222,0.006667,0.015000,0.359602
row_major,11,part_A,6,16,L06_C036,4.000000,0.002222,0.005667,0.015000,0.382491
row_major,11,part_A,6,17,L06_C003,28.284300,0.015714,0.005667,0.015000,0.418871
row_major,11,part_A,6,18,L06_C008,4.000000,0.002222,0.006667,0.015000,0.442760
row_major,11,part_A,6,19,L06_C013,4.000000,0.002222,0.006667,0.015000,0.466649
row_major,11,part_A,6,20,L06_C018,4.000000,0.002222,0.005667,0.015000,0.489538
row_major,11,part_A,6,21,L06_C027,8.000000,0.004444,0.005667,0.015000,0.514649
row_major,11,part_A,6,22,L06_C032,4.000000,0.002222,0.006667,0.015000,0.538538
row_major,11,part_A,6,23,L06_C037,4.000000,0.002222,0.005667,0.015000,0.561427
row_major,11,part_A,6,24,L06_C004,28.284300,0.015714,0.005667,0.015000,0.597807
row_major,11,part_A,6,25,L06_C009,4.000000,0.002222,0.006667,0.015000,0.621696
row_major,11,part_A,6,26,L06_C014,4.000000,0.002222,0.006667,0.015000,0.645585
row_major,11,part_A,6,27,L06_C019,4.000000,0.002222,0.006667,0.015000,0.669474
row_major,11,part_A,6,28,L06_C023,4.000000,0.002222,0.005667,0.015000,0.692363
row_major,11,part_A,6,29,L06_C028,4.000000,0.002222,0.006667,0.015000,0.716252
row_major,11,part_A,6,30,L06_C033,4.000000,0.002222,0.006667,0.015000,0.740140
row_major,11,part_A,6,31,L06_C038,4.000000,0.002222,0.005667,0.015000,0.763029
row_major,11,part_A,6,32,L06_C005,28.284300,0.015714,0.005667,0.015000,0.799410
row_major,11,part_A,6,33,L06_C010,4.000000,0.002222,0.005667,0.015000,0.822298
row_major,11,part_A,6,34,L06_C015,4.000000,0.002222,0.005667,0.015000,0.845187
row_major,11,part_A,6,35,L06_C020,4.000000,0.002222,0.005667,0.015000,0.868076
row_major,11,part_A,6,36,L06_C024,4.000000,0.002222,0.005667,0.015000,0.890965
row_major,11,part_A,6,37,L06_C029,4.000000,0.002222,0.005667,0.015000,0.913854
row_major,11,part_A,6,38,L06_C034,4.000000,0.002222,0.005667,0.015000,0.936743
row_major,11,part_A,6,39,L06_C039,4.000000,0.002222,0.005667,0.015000,0.959632
row_major,12,part_B,6,1,L06_C001,0.000000,0.000000,0.005000,0.015000,0.020000
row_major,12,part_B,6,2,L06_C007,4.000000,0.002222,0.005000,0.015000,0.042222
row_major,12,part_B,6,3,L06_C013,4.000000,0.002222,0.005000,0.015000,0.064444
row_major,12,part_B,6,4,L06_C015,4.000000,0.002222,0.005000,0.015000,0.086667
row_major,12,part_B,6,5,L06_C017,4.000000,0.002222,0.005000,0.015000,0.108889
row_major,12,part_B,6,6,L06_C019,4.000000,0.002222,0.005000,0.015000,0.131111
row_major,12,part_B,6,7,L06_C023,4.000000,0.002222,0.005000,0.015000,0.153333
row_major,12,part_B,6,8,L06_C002,24.331100,0.013517,0.005000,0.015000,0.186851
row_major,12,part_B,6,9,L06_C008,4.000000,0.002222,0.006667,0.015000,0.210740
row_major,12,part_B,6,10,L06_C014,4.000000,0.002222,0.005000,0.015000,0.232962
row_major,12,part_B,6,11,L06_C016,4.000000,0.002222,0.005000,0.015000,0.255184
row_major,12,part_B,6,12,L06_C018,4.000000,0.002222,0.005000,0.015000,0.277406
row_major,12,part_B,6,13,L06_C020,4.000000,0.002222,0.005000,0.015000,0.299628
row_major,12,part_B,6,14,L06_C024,4.000000,0.002222,0.005000,0.015000,0.321851
row_major,12,part_B,6,15,L06_C003,24.331100,0.013517,0.005000,0.015000,0.355368
row_major,12,part_B,6,16,L06_C009,4.000000,0.002222,0.005000,0.015000,0.377590
row_major,12,part_B,6,17,L06_C004,5.656900,0.003143,0.005000,0.015000,0.400733
row_major,12,part_B,6,18,L06_C010,4.000000,0.002222,0.005000,0.015000,0.422955
row_major,12,part_B,6,19,L06_C021,16.000000,0.008889,0.005000,0.015000,0.451844
row_major,12,part_B,6,20,L06_C025,4.000000,0.002222,0.005000,0.015000,0.474066
row_major,12,part_B,6,21,L06_C005,24.331100,0.013517,0.005000,0.015000,0.507583
row_major,12,part_B,6,22,L06_C011,4.000000,0.002222,0.005000,0.015000,0.529806
row_major,12,part_B,6,23,L06_C022,16.000000,0.008889,0.005000,0.015000,0.558695
row_major,12,part_B,6,24,L06_C026,4.000000,0.002222,0.005000,0.015000,0.580917
row_major,12,part_B,6,25,L06_C006,24.331100,0.013517,0.005000,0.015000,0.614434
row_major,12,part_B,6,26,L06_C012,4.000000,0.002222,0.005000,0.015000,0.636656
serpentine,1,part_A,1,1,L01_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,1,part_A,1,2,L01_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,1,part_A,1,3,L01_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,1,part_A,1,4,L01_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,1,part_A,1,5,L01_C020,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,1,part_A,1,6,L01_C024,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,1,part_A,1,7,L01_C029,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,1,part_A,1,8,L01_C034,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,1,part_A,1,9,L01_C035,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,1,part_A,1,10,L01_C030,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,1,part_A,1,11,L01_C025,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,1,part_A,1,12,L01_C021,4.000000,0.002222,0.005667,0.015000,0.274444
serpentine,1,part_A,1,13,L01_C017,4.000000,0.002222,0.005667,0.015000,0.297333
serpentine,1,part_A,1,14,L01_C012,4.000000,0.002222,0.006667,0.015000,0.321222
serpentine,1,part_A,1,15,L01_C007,4.000000,0.002222,0.006667,0.015000,0.345111
serpentine,1,part_A,1,16,L01_C002,4.000000,0.002222,0.005667,0.015000,0.368000
serpentine,1,part_A,1,17,L01_C003,4.000000,0.002222,0.005667,0.015000,0.390889
serpentine,1,part_A,1,18,L01_C008,4.000000,0.002222,0.006667,0.015000,0.414778
serpentine,1,part_A,1,19,L01_C013,4.000000,0.002222,0.005667,0.015000,0.437667
serpentine,1,part_A,1,20,L01_C026,12.000000,0.006667,0.005667,0.015000,0.465000
serpentine,1,part_A,1,21,L01_C031,4.000000,0.002222,0.006667,0.015000,0.488889
serpentine,1,part_A,1,22,L01_C036,4.000000,0.002222,0.005667,0.015000,0.511778
serpentine,1,part_A,1,23,L01_C037,4.000000,0.002222,0.005667,0.015000,0.534667
serpentine,1,part_A,1,24,L01_C032,4.000000,0.002222,0.006667,0.015000,0.558556
serpentine,1,part_A,1,25,L01_C027,4.000000,0.002222,0.006667,0.015000,0.582444
serpentine,1,part_A,1,26,L01_C022,4.000000,0.002222,0.005667,0.015000,0.605333
serpentine,1,part_A,1,27,L01_C018,4.000000,0.002222,0.005667,0.015000,0.628222
serpentine,1,part_A,1,28,L01_C014,4.000000,0.002222,0.006667,0.015000,0.652111
serpentine,1,part_A,1,29,L01_C009,4.000000,0.002222,0.006667,0.015000,0.676000
serpentine,1,part_A,1,30,L01_C004,4.000000,0.002222,0.005667,0.015000,0.698889
serpentine,1,part_A,1,31,L01_C005,4.000000,0.002222,0.005667,0.015000,0.721778
serpentine,1,part_A,1,32,L01_C010,4.000000,0.002222,0.005667,0.015000,0.744667
serpentine,1,part_A,1,33,L01_C015,4.000000,0.002222,0.005667,0.015000,0.767556
serpentine,1,part_A,1,34,L01_C019,4.000000,0.002222,0.005667,0.015000,0.790444
serpentine,1,part_A,1,35,L01_C023,4.000000,0.002222,0.005667,0.015000,0.813333
serpentine,1,part_A,1,36,L01_C028,4.000000,0.002222,0.005667,0.015000,0.836222
serpentine,1,part_A,1,37,L01_C033,4.000000,0.002222,0.005667,0.015000,0.859111
serpentine,1,part_A,1,38,L01_C038,4.000000,0.002222,0.005667,0.015000,0.882000
serpentine,2,part_B,1,1,L01_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,2,part_B,1,2,L01_C008,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,2,part_B,1,3,L01_C015,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,2,part_B,1,4,L01_C017,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,2,part_B,1,5,L01_C019,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,2,part_B,1,6,L01_C021,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,2,part_B,1,7,L01_C025,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,2,part_B,1,8,L01_C026,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,2,part_B,1,9,L01_C022,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,2,part_B,1,10,L01_C020,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,2,part_B,1,11,L01_C018,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,2,part_B,1,12,L01_C016,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,2,part_B,1,13,L01_C009,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,2,part_B,1,14,L01_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,2,part_B,1,15,L01_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,2,part_B,1,16,L01_C010,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,2,part_B,1,17,L01_C027,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,2,part_B,1,18,L01_C023,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,2,part_B,1,19,L01_C011,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,2,part_B,1,20,L01_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,2,part_B,1,21,L01_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,2,part_B,1,22,L01_C012,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,2,part_B,1,23,L01_C024,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,2,part_B,1,24,L01_C028,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,2,part_B,1,25,L01_C013,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,2,part_B,1,26,L01_C006,4.000000,0.002222,0.005000,0.015000,0.608773
serpentine,2,part_B,1,27,L01_C007,4.000000,0.002222,0.005000,0.015000,0.630996
serpentine,2,part_B,1,28,L01_C014,4.000000,0.002222,0.005000,0.015000,0.653218
serpentine,3,part_A,2,1,L02_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,3,part_A,2,2,L02_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,3,part_A,2,3,L02_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,3,part_A,2,4,L02_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,3,part_A,2,5,L02_C020,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,3,part_A,2,6,L02_C024,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,3,part_A,2,7,L02_C029,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,3,part_A,2,8,L02_C034,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,3,part_A,2,9,L02_C035,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,3,part_A,2,10,L02_C030,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,3,part_A,2,11,L02_C025,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,3,part_A,2,12,L02_C021,4.000000,0.002222,0.005667,0.015000,0.274444
serpentine,3,part_A,2,13,L02_C017,4.000000,0.002222,0.005667,0.015000,0.297333
serpentine,3,part_A,2,14,L02_C012,4.000000,0.002222,0.006667,0.015000,0.321222
serpentine,3,part_A,2,15,L02_C007,4.000000,0.002222,0.006667,0.015000,0.345111
serpentine,3,part_A,2,16,L02_C002,4.000000,0.002222,0.005667,0.015000,0.368000
serpentine,3,part_A,2,17,L02_C003,4.000000,0.002222,0.005667,0.015000,0.390889
serpentine,3,part_A,2,18,L02_C008,4.000000,0.002222,0.006667,0.015000,0.414778
serpentine,3,part_A,2,19,L02_C013,4.000000,0.002222,0.005667,0.015000,0.437667
serpentine,3,part_A,2,20,L02_C026,12.000000,0.006667,0.005667,0.015000,0.465000
serpentine,3,part_A,2,21,L02_C031,4.000000,0.002222,0.006667,0.015000,0.488889
serpentine,3,part_A,2,22,L02_C036,4.000000,0.002222,0.005667,0.015000,0.511778
serpentine,3,part_A,2,23,L02_C037,4.000000,0.002222,0.005667,0.015000,0.534667
serpentine,3,part_A,2,24,L02_C032,4.000000,0.002222,0.006667,0.015000,0.558556
serpentine,3,part_A,2,25,L02_C027,4.000000,0.002222,0.006667,0.015000,0.582444
serpentine,3,part_A,2,26,L02_C022,4.000000,0.002222,0.005667,0.015000,0.605333
serpentine,3,part_A,2,27,L02_C018,4.000000,0.002222,0.005667,0.015000,0.628222
serpentine,3,part_A,2,28,L02_C014,4.000000,0.002222,0.006667,0.015000,0.652111
serpentine,3,part_A,2,29,L02_C009,4.000000,0.002222,0.006667,0.015000,0.676000
serpentine,3,part_A,2,30,L02_C004,4.000000,0.002222,0.005667,0.015000,0.698889
serpentine,3,part_A,2,31,L02_C005,4.000000,0.002222,0.005667,0.015000,0.721778
serpentine,3,part_A,2,32,L02_C010,4.000000,0.002222,0.005667,0.015000,0.744667
serpentine,3,part_A,2,33,L02_C015,4.000000,0.002222,0.005667,0.015000,0.767556
serpentine,3,part_A,2,34,L02_C019,4.000000,0.002222,0.005667,0.015000,0.790444
serpentine,3,part_A,2,35,L02_C023,4.000000,0.002222,0.005667,0.015000,0.813333
serpentine,3,part_A,2,36,L02_C028,4.000000,0.002222,0.005667,0.015000,0.836222
serpentine,3,part_A,2,37,L02_C033,4.000000,0.002222,0.005667,0.015000,0.859111
serpentine,3,part_A,2,38,L02_C038,4.000000,0.002222,0.005667,0.015000,0.882000
serpentine,4,part_B,2,1,L02_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,4,part_B,2,2,L02_C008,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,4,part_B,2,3,L02_C015,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,4,part_B,2,4,L02_C017,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,4,part_B,2,5,L02_C019,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,4,part_B,2,6,L02_C021,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,4,part_B,2,7,L02_C025,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,4,part_B,2,8,L02_C026,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,4,part_B,2,9,L02_C022,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,4,part_B,2,10,L02_C020,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,4,part_B,2,11,L02_C018,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,4,part_B,2,12,L02_C016,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,4,part_B,2,13,L02_C009,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,4,part_B,2,14,L02_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,4,part_B,2,15,L02_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,4,part_B,2,16,L02_C010,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,4,part_B,2,17,L02_C027,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,4,part_B,2,18,L02_C023,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,4,part_B,2,19,L02_C011,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,4,part_B,2,20,L02_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,4,part_B,2,21,L02_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,4,part_B,2,22,L02_C012,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,4,part_B,2,23,L02_C024,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,4,part_B,2,24,L02_C028,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,4,part_B,2,25,L02_C013,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,4,part_B,2,26,L02_C006,4.000000,0.002222,0.005000,0.015000,0.608773
serpentine,4,part_B,2,27,L02_C007,4.000000,0.002222,0.005000,0.015000,0.630996
serpentine,4,part_B,2,28,L02_C014,4.000000,0.002222,0.005000,0.015000,0.653218
serpentine,5,part_A,3,1,L03_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,5,part_A,3,2,L03_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,5,part_A,3,3,L03_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,5,part_A,3,4,L03_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,5,part_A,3,5,L03_C020,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,5,part_A,3,6,L03_C025,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,5,part_A,3,7,L03_C030,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,5,part_A,3,8,L03_C035,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,5,part_A,3,9,L03_C036,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,5,part_A,3,10,L03_C031,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,5,part_A,3,11,L03_C026,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,5,part_A,3,12,L03_C021,4.000000,0.002222,0.006667,0.015000,0.275444
serpentine,5,part_A,3,13,L03_C017,4.000000,0.002222,0.005667,0.015000,0.298333
serpentine,5,part_A,3,14,L03_C012,4.000000,0.002222,0.006667,0.015000,0.322222
serpentine,5,part_A,3,15,L03_C007,4.000000,0.002222,0.006667,0.015000,0.346111
serpentine,5,part_A,3,16,L03_C002,4.000000,0.002222,0.005667,0.015000,0.369000
serpentine,5,part_A,3,17,L03_C003,4.000000,0.002222,0.005667,0.015000,0.391889
serpentine,5,part_A,3,18,L03_C008,4.000000,0.002222,0.006667,0.015000,0.415778
serpentine,5,part_A,3,19,L03_C013,4.000000,0.002222,0.005667,0.015000,0.438667
serpentine,5,part_A,3,20,L03_C022,8.000000,0.004444,0.005667,0.015000,0.463778
serpentine,5,part_A,3,21,L03_C027,4.000000,0.002222,0.006667,0.015000,0.487667
serpentine,5,part_A,3,22,L03_C032,4.000000,0.002222,0.006667,0.015000,0.511556
serpentine,5,part_A,3,23,L03_C037,4.000000,0.002222,0.005667,0.015000,0.534444
serpentine,5,part_A,3,24,L03_C038,4.000000,0.002222,0.005667,0.015000,0.557333
serpentine,5,part_A,3,25,L03_C033,4.000000,0.002222,0.006667,0.015000,0.581222
serpentine,5,part_A,3,26,L03_C028,4.000000,0.002222,0.006667,0.015000,0.605111
serpentine,5,part_A,3,27,L03_C023,4.000000,0.002222,0.006667,0.015000,0.629000
serpentine,5,part_A,3,28,L03_C018,4.000000,0.002222,0.005667,0.015000,0.651889
serpentine,5,part_A,3,29,L03_C014,4.000000,0.002222,0.006667,0.015000,0.675778
serpentine,5,part_A,3,30,L03_C009,4.000000,0.002222,0.006667,0.015000,0.699667
serpentine,5,part_A,3,31,L03_C004,4.000000,0.002222,0.005667,0.015000,0.722556
serpentine,5,part_A,3,32,L03_C005,4.000000,0.002222,0.005667,0.015000,0.745444
serpentine,5,part_A,3,33,L03_C010,4.000000,0.002222,0.005667,0.015000,0.768333
serpentine,5,part_A,3,34,L03_C015,4.000000,0.002222,0.005667,0.015000,0.791222
serpentine,5,part_A,3,35,L03_C019,4.000000,0.002222,0.005667,0.015000,0.814111
serpentine,5,part_A,3,36,L03_C024,4.000000,0.002222,0.005667,0.015000,0.837000
serpentine,5,part_A,3,37,L03_C029,4.000000,0.002222,0.005667,0.015000,0.859889
serpentine,5,part_A,3,38,L03_C034,4.000000,0.002222,0.005667,0.015000,0.882778
serpentine,5,part_A,3,39,L03_C039,4.000000,0.002222,0.005667,0.015000,0.905667
serpentine,6,part_B,3,1,L03_C001,0.000000,0.000000,0.005000,0.015000,0.020000
serpentine,6,part_B,3,2,L03_C008,4.000000,0.002222,0.005000,0.015000,0.042222
serpentine,6,part_B,3,3,L03_C015,4.000000,0.002222,0.005000,0.015000,0.064444
serpentine,6,part_B,3,4,L03_C017,4.000000,0.002222,0.005000,0.015000,0.086667
serpentine,6,part_B,3,5,L03_C019,4.000000,0.002222,0.005000,0.015000,0.108889
serpentine,6,part_B,3,6,L03_C021,4.000000,0.002222,0.005000,0.015000,0.131111
serpentine,6,part_B,3,7,L03_C025,4.000000,0.002222,0.005000,0.015000,0.153333
serpentine,6,part_B,3,8,L03_C026,4.000000,0.002222,0.005000,0.015000,0.175556
serpentine,6,part_B,3,9,L03_C022,4.000000,0.002222,0.005000,0.015000,0.197778
serpentine,6,part_B,3,10,L03_C020,4.000000,0.002222,0.005000,0.015000,0.220000
serpentine,6,part_B,3,11,L03_C018,4.000000,0.002222,0.005000,0.015000,0.242222
serpentine,6,part_B,3,12,L03_C016,4.000000,0.002222,0.005000,0.015000,0.264444
serpentine,6,part_B,3,13,L03_C009,4.000000,0.002222,0.006667,0.015000,0.288333
serpentine,6,part_B,3,14,L03_C002,4.000000,0.002222,0.005000,0.015000,0.310556
serpentine,6,part_B,3,15,L03_C003,4.000000,0.002222,0.005000,0.015000,0.332778
serpentine,6,part_B,3,16,L03_C010,4.000000,0.002222,0.005000,0.015000,0.355000
serpentine,6,part_B,3,17,L03_C027,20.396100,0.011331,0.005000,0.015000,0.386331
serpentine,6,part_B,3,18,L03_C023,4.000000,0.002222,0.005000,0.015000,0.408553
serpentine,6,part_B,3,19,L03_C011,16.000000,0.008889,0.005000,0.015000,0.437442
serpentine,6,part_B,3,20,L03_C004,4.000000,0.002222,0.005000,0.015000,0.459664
serpentine,6,part_B,3,21,L03_C005,4.000000,0.002222,0.005000,0.015000,0.481887
serpentine,6,part_B,3,22,L03_C012,4.000000,0.002222,0.005000,0.015000,0.504109
serpentine,6,part_B,3,23,L03_C024,16.000000,0.008889,0.005000,0.015000,0.532998
serpentine,6,part_B,3,24,L03_C028,4.000000,0.002222,0.005000,0.015000,0.555220
serpentine,6,part_B,3,25,L03_C013,20.396100,0.011331,0.005000,0.015000,0.586551
serpentine,6,part_B,3,26,L03_C006,4.000000,0.002222,0.005000,0.015000,0.608773
serpentine,6,part_B,3,27,L03_C007,4.000000,0.002222,0.005000,0.015000,0.630996
serpentine,6,part_B,3,28,L03_C014,4.000000,0.002222,0.005000,0.015000,0.653218
serpentine,7,part_A,4,1,L04_C001,0.000000,0.000000,0.005667,0.015000,0.020667
serpentine,7,part_A,4,2,L04_C006,4.000000,0.002222,0.005667,0.015000,0.043556
serpentine,7,part_A,4,3,L04_C011,4.000000,0.002222,0.005667,0.015000,0.066444
serpentine,7,part_A,4,4,L04_C016,4.000000,0.002222,0.005667,0.015000,0.089333
serpentine,7,part_A,4,5,L04_C020,4.000000,0.002222,0.005667,0.015000,0.112222
serpentine,7,part_A,4,6,L04_C025,4.000000,0.002222,0.005667,0.015000,0.135111
serpentine,7,part_A,4,7,L04_C030,4.000000,0.002222,0.005667,0.015000,0.158000
serpentine,7,part_A,4,8,L04_C035,4.000000,0.002222,0.005667,0.015000,0.180889
serpentine,7,part_A,4,9,L04_C036,4.000000,0.002222,0.005667,0.015000,0.203778
serpentine,7,part_A,4,10,L04_C031,4.000000,0.002222,0.006667,0.015000,0.227667
serpentine,7,part_A,4,11,L04_C026,4.000000,0.002222,0.006667,0.015000,0.251556
serpentine,7,part_A,4,12,L04_C021,4.000000,0.002222,0.006667,0.015000,0.275444
serpentine,7,part_A,4,13,L04_C017,4.000000,0.002222,0.005667,0.015000,0.298333
serpentine,7,part_A,4,14,L04_C012,4.000000,0.002222,0.006667,0.015000,0.322222
serpentine,7,part_A,4,15,L04_C007,4.000000,0.002222,0.006667,0.015000,0.346111
serpentine,7,part_A,4,16,L04_C002,4.000000,0.002222,0.005667,0.015000,0.369000
serpentine,7,part_A,4,17,L04_C003,4.000000,0.002222,0.005667,0.015000,0.391889
serpentine,7,part_A,4,18,L04_C008,4.000000,0.002222,0.006667,0.015000,0.415778
